Index,Week,Customer,Product,Qty,Money
1655,18,Becker-McGlynn,Dry,410,16400
1656,18,Mertz LLC,Mousse,196,6860
1657,18,Mertz LLC,Dry,37,1480
1658,18,Mertz LLC,Shampoo,20,1000
1659,18,Zieme-Kiehn,Shampoo,27,1350
1660,18,Zieme-Kiehn,Gel,225,6750
1661,18,Zieme-Kiehn,Conditioner,61,3660
1662,18,"Luettgen, Mraz and Barrows",Gel,652,19560
1663,18,"Luettgen, Mraz and Barrows",Dry,421,16840
1664,18,"Luettgen, Mraz and Barrows",Mousse,618,21630
1665,18,Treutel Inc,Conditioner,55,3300
1666,18,Treutel Inc,Shampoo,92,4600
1667,18,Treutel Inc,Gel,209,6270
1668,18,Kuvalis-O'Keefe,Mousse,46,1610
1669,18,Kuvalis-O'Keefe,Shampoo,94,4700
1670,18,Kuvalis-O'Keefe,Dry,44,1760
1671,18,Casper Ltd,Gel,214,6420
1672,18,Casper Ltd,Conditioner,21,1260
1673,18,Casper Ltd,Mousse,204,7140
1674,18,"Ullrich, Friesen and Heathcote",Dry,66,2640
1675,18,"Ullrich, Friesen and Heathcote",Conditioner,9,540
1676,18,"Ullrich, Friesen and Heathcote",Gel,31,930
1677,18,Feeney-Smith,Mousse,24,840
1678,18,Feeney-Smith,Shampoo,46,2300
1679,18,Feeney-Smith,Conditioner,31,1860
1680,18,Jacobs-Pacocha,Shampoo,99,4950
1681,18,Jacobs-Pacocha,Mousse,175,6125
1682,18,Jacobs-Pacocha,Conditioner,13,780
1683,18,Ondricka Ltd,Gel,224,6720
1684,18,Ondricka Ltd,Conditioner,23,1380
1685,18,Ondricka Ltd,Mousse,199,6965
1686,18,Hermiston Inc,Dry,479,19160
1687,18,Hermiston Inc,Gel,151,4530
1688,18,Hermiston Inc,Conditioner,205,12300
1689,18,"King, Schneider and Kuphal",Dry,77,3080
1690,18,"King, Schneider and Kuphal",Shampoo,19,950
1691,18,"King, Schneider and Kuphal",Gel,122,3660
1692,18,Thiel-Wilderman,Shampoo,76,3800
1693,18,Thiel-Wilderman,Mousse,574,20090
1694,18,Thiel-Wilderman,Dry,111,4440
1695,18,Glover Group,Shampoo,33,1650
1696,18,Glover Group,Gel,231,6930
1697,18,Glover Group,Mousse,213,7455
1698,18,Hand-Schoen,Dry,114,4560
1699,18,Hand-Schoen,Gel,684,20520
1700,18,Hand-Schoen,Mousse,143,5005
1701,18,Orn Ltd,Conditioner,55,3300
1702,18,Orn Ltd,Gel,144,4320
1703,18,Orn Ltd,Mousse,573,20055
1704,18,"Swift, Yost and Stoltenberg",Conditioner,67,4020
1705,18,"Swift, Yost and Stoltenberg",Shampoo,25,1250
1706,18,"Swift, Yost and Stoltenberg",Dry,36,1440
1707,18,Bauch PLC,Dry,163,6520
1708,18,Bauch PLC,Mousse,33,1155
1709,18,Bauch PLC,Shampoo,117,5850
1710,18,Goodwin-Purdy,Conditioner,188,11280
1711,18,Goodwin-Purdy,Dry,448,17920
1712,18,Goodwin-Purdy,Gel,159,4770
1713,18,Kassulke Ltd,Mousse,29,1015
1714,18,Kassulke Ltd,Gel,30,900
1715,18,Kassulke Ltd,Shampoo,49,2450
1716,18,"Dach, Berge and Lebsack",Gel,218,6540
1717,18,"Dach, Berge and Lebsack",Dry,30,1200
1718,18,"Dach, Berge and Lebsack",Shampoo,25,1250
1719,18,"Hoppe, Wuckert and Moore",Conditioner,4,240
1720,18,"Hoppe, Wuckert and Moore",Dry,70,2800
1721,18,"Hoppe, Wuckert and Moore",Shampoo,57,2850
1722,18,Gottlieb-Bahringer,Conditioner,28,1680
1723,18,Gottlieb-Bahringer,Gel,115,3450
1724,18,Gottlieb-Bahringer,Shampoo,18,900
1725,18,Leuschke-Bahringer,Dry,122,4880
1726,18,Leuschke-Bahringer,Shampoo,26,1300
1727,18,Leuschke-Bahringer,Mousse,174,6090
1728,18,Brakus-Langosh,Conditioner,181,10860
1729,18,Brakus-Langosh,Shampoo,328,16400
1730,18,Brakus-Langosh,Mousse,147,5145
1731,18,Green-Schoen,Dry,30,1200
1732,18,Green-Schoen,Gel,241,7230
1733,18,Green-Schoen,Shampoo,100,5000
1734,18,"Thompson, Schmeler and Emard",Dry,425,17000
1735,18,"Thompson, Schmeler and Emard",Conditioner,197,11820
1736,18,"Thompson, Schmeler and Emard",Mousse,155,5425
1737,18,Marvin Inc,Shampoo,14,700
1738,18,Marvin Inc,Conditioner,7,420
1739,18,Marvin Inc,Mousse,100,3500
1740,18,Schimmel Inc,Shampoo,300,15000
1741,18,Schimmel Inc,Mousse,134,4690
1742,18,Schimmel Inc,Gel,170,5100
1743,18,Schaden Inc,Dry,83,3320
1744,18,Schaden Inc,Shampoo,55,2750
1745,18,Schaden Inc,Conditioner,2,120
1746,18,Ritchie-Kunze,Mousse,547,19145
1747,18,Ritchie-Kunze,Shampoo,301,15050
1748,18,Ritchie-Kunze,Conditioner,46,2760
1749,18,"Schowalter, Casper and Moen",Dry,68,2720
1750,18,"Schowalter, Casper and Moen",Mousse,107,3745
1751,18,"Schowalter, Casper and Moen",Conditioner,13,780
1752,18,Douglas PLC,Mousse,188,6580
1753,18,Douglas PLC,Conditioner,19,1140
1754,18,Douglas PLC,Shampoo,34,1700
1755,18,"Hauck, Stark and Denesik",Conditioner,42,2520
1756,18,"Hauck, Stark and Denesik",Mousse,562,19670
1757,18,"Hauck, Stark and Denesik",Shampoo,340,17000
1758,18,McClure-Howe,Shampoo,17,850
1759,18,McClure-Howe,Conditioner,7,420
1760,18,McClure-Howe,Gel,103,3090
1761,18,"Hackett, Rippin and Wiza",Conditioner,44,2640
1762,18,"Hackett, Rippin and Wiza",Shampoo,46,2300
1763,18,"Hackett, Rippin and Wiza",Gel,26,780
1764,18,Harvey-Daugherty,Dry,427,17080
1765,18,Harvey-Daugherty,Mousse,156,5460
1766,18,Harvey-Daugherty,Conditioner,192,11520
1767,18,Hyatt-Ullrich,Mousse,23,805
1768,18,Hyatt-Ullrich,Conditioner,30,1800
1769,18,Hyatt-Ullrich,Shampoo,45,2250
1770,18,"White, Fay and Kertzmann",Dry,77,3080
1771,18,"White, Fay and Kertzmann",Conditioner,6,360
1772,18,"White, Fay and Kertzmann",Gel,119,3570
1773,18,Powlowski-Kovacek,Conditioner,29,1740
1774,18,Powlowski-Kovacek,Shampoo,44,2200
1775,18,Powlowski-Kovacek,Dry,58,2320
1776,18,"Parker, Runte and Treutel",Conditioner,56,3360
1777,18,"Parker, Runte and Treutel",Gel,147,4410
1778,18,"Parker, Runte and Treutel",Mousse,563,19705
1779,18,Gleason Group,Gel,665,19950
1780,18,Gleason Group,Dry,403,16120
1781,18,Gleason Group,Shampoo,73,3650
1782,18,"Lynch, Feil and Bednar",Gel,237,7110
1783,18,"Lynch, Feil and Bednar",Shampoo,97,4850
1784,18,"Lynch, Feil and Bednar",Mousse,43,1505
1785,18,Johnston-Paucek,Mousse,131,4585
1786,18,Johnston-Paucek,Dry,468,18720
1787,18,Johnston-Paucek,Shampoo,292,14600
1788,18,Dach Group,Shampoo,105,5250
1789,18,Dach Group,Gel,218,6540
1790,18,Dach Group,Conditioner,63,3780
1791,18,Rutherford-Hammes,Dry,77,3080
1792,18,Rutherford-Hammes,Conditioner,34,2040
1793,18,Rutherford-Hammes,Shampoo,51,2550
1794,18,"Bogan, Upton and Schoen",Gel,654,19620
1795,18,"Bogan, Upton and Schoen",Conditioner,45,2700
1796,18,"Bogan, Upton and Schoen",Dry,426,17040
1797,18,"Gibson, Runolfsson and Gutmann",Gel,145,4350
1798,18,"Gibson, Runolfsson and Gutmann",Dry,469,18760
1799,18,"Gibson, Runolfsson and Gutmann",Conditioner,175,10500
1800,19,Jewess PLC,Mousse,151,5285
1801,19,Jewess PLC,Gel,171,5130
1802,19,Jewess PLC,Conditioner,204,12240
1803,19,Reynolds-Ortiz,Gel,237,7110
1804,19,Reynolds-Ortiz,Shampoo,29,1450
1805,19,Reynolds-Ortiz,Dry,30,1200
1806,19,"Franecki, Osinski and Ferry",Shampoo,81,4050
1807,19,"Franecki, Osinski and Ferry",Gel,669,20070
1808,19,"Franecki, Osinski and Ferry",Conditioner,181,10860
1809,19,Purdy-Tillman,Shampoo,45,2250
1810,19,Purdy-Tillman,Dry,66,2640
1811,19,Purdy-Tillman,Gel,23,690
1812,19,Haag-Sanford,Shampoo,26,1300
1813,19,Haag-Sanford,Conditioner,12,720
1814,19,Haag-Sanford,Dry,152,6080
1815,19,McDermott Ltd,Dry,86,3440
1816,19,McDermott Ltd,Conditioner,7,420
1817,19,McDermott Ltd,Shampoo,56,2800
1818,19,Howell-Champlin,Mousse,557,19495
1819,19,Howell-Champlin,Gel,162,4860
1820,19,Howell-Champlin,Conditioner,40,2400
1821,19,Schmitt-Legros,Dry,137,5480
1822,19,Schmitt-Legros,Gel,57,1710
1823,19,Schmitt-Legros,Mousse,67,2345
1824,19,"Zboncak, Labadie and West",Gel,27,810
1825,19,"Zboncak, Labadie and West",Mousse,27,945
1826,19,"Zboncak, Labadie and West",Shampoo,41,2050
1827,19,Dach-White,Dry,177,7080
1828,19,Dach-White,Conditioner,18,1080
1829,19,Dach-White,Gel,51,1530
1830,19,Lueilwitz and Sons,Conditioner,11,660
1831,19,Lueilwitz and Sons,Gel,218,6540
1832,19,Lueilwitz and Sons,Dry,139,5560
1833,19,Jacobi PLC,Mousse,92,3220
1834,19,Jacobi PLC,Conditioner,25,1500
1835,19,Jacobi PLC,Shampoo,14,700
1836,19,"Ruecker, Bashirian and Moen",Conditioner,35,2100
1837,19,"Ruecker, Bashirian and Moen",Gel,120,3600
1838,19,"Ruecker, Bashirian and Moen",Shampoo,60,3000
1839,19,Bayer Inc,Mousse,574,20090
1840,19,Bayer Inc,Shampoo,302,15100
1841,19,Bayer Inc,Conditioner,51,3060
1842,19,"Johnston, Feeney and Collier",Mousse,43,1505
1843,19,"Johnston, Feeney and Collier",Gel,64,1920
1844,19,"Johnston, Feeney and Collier",Dry,156,6240
1845,19,Simonis Ltd,Mousse,25,875
1846,19,Simonis Ltd,Conditioner,32,1920
1847,19,Simonis Ltd,Shampoo,52,2600
1848,19,Schowalter-Dooley,Conditioner,12,720
1849,19,Schowalter-Dooley,Mousse,110,3850
1850,19,Schowalter-Dooley,Dry,80,3200
1851,19,Fritsch Inc,Shampoo,90,4500
1852,19,Fritsch Inc,Dry,433,17320
1853,19,Fritsch Inc,Gel,676,20280
1854,19,Howe-Koepp,Gel,165,4950
1855,19,Howe-Koepp,Conditioner,46,2760
1856,19,Howe-Koepp,Mousse,566,19810
1857,19,Little LLC,Shampoo,103,5150
1858,19,Little LLC,Dry,28,1120
1859,19,Little LLC,Gel,227,6810
1860,19,"Gislason, Kuhic and Leffler",Shampoo,66,3300
1861,19,"Gislason, Kuhic and Leffler",Mousse,566,19810
1862,19,"Gislason, Kuhic and Leffler",Conditioner,190,11400
1863,19,Ortiz-McGlynn,Dry,148,5920
1864,19,Ortiz-McGlynn,Mousse,175,6125
1865,19,Ortiz-McGlynn,Conditioner,17,1020
1866,19,Kuhic-Barton,Shampoo,296,14800
1867,19,Kuhic-Barton,Gel,163,4890
1868,19,Kuhic-Barton,Conditioner,60,3600
1869,19,"Upton, Cronin and Hermiston",Dry,130,5200
1870,19,"Upton, Cronin and Hermiston",Mousse,38,1330
1871,19,"Upton, Cronin and Hermiston",Conditioner,72,4320
1872,19,Bergstrom-Reynolds,Gel,645,19350
1873,19,Bergstrom-Reynolds,Mousse,592,20720
1874,19,Bergstrom-Reynolds,Dry,436,17440
1875,19,Jerde PLC,Mousse,187,6545
1876,19,Jerde PLC,Dry,49,1960
1877,19,Jerde PLC,Conditioner,60,3600
1878,19,Fahey PLC,Mousse,143,5005
1879,19,Fahey PLC,Shampoo,288,14400
1880,19,Fahey PLC,Conditioner,192,11520
1881,19,Feeney LLC,Shampoo,11,550
1882,19,Feeney LLC,Gel,107,3210
1883,19,Feeney LLC,Conditioner,7,420
1884,19,Goldner and Sons,Shampoo,110,5500
1885,19,Goldner and Sons,Mousse,215,7525
1886,19,Goldner and Sons,Conditioner,14,840
1887,19,Flatley Group,Dry,64,2560
1888,19,Flatley Group,Conditioner,6,360
1889,19,Flatley Group,Shampoo,39,1950
1890,19,"Schuppe, Homenick and Labadie",Shampoo,97,4850
1891,19,"Schuppe, Homenick and Labadie",Mousse,41,1435
1892,19,"Schuppe, Homenick and Labadie",Dry,28,1120
1893,19,"Schowalter, Halvorson and Bechtelar",Dry,17,680
1894,19,"Schowalter, Halvorson and Bechtelar",Conditioner,30,1800
1895,19,"Schowalter, Halvorson and Bechtelar",Shampoo,48,2400
1896,19,"Bailey, Bergnaum and Sanford",Dry,478,19120
1897,19,"Bailey, Bergnaum and Sanford",Gel,182,5460
1898,19,"Bailey, Bergnaum and Sanford",Conditioner,187,11220
1899,19,"Wintheiser, Witting and Fay",Mousse,61,2135
1900,19,"Wintheiser, Witting and Fay",Conditioner,60,3600
1901,19,"Wintheiser, Witting and Fay",Dry,41,1640
1902,19,Mann Inc,Dry,80,3200
1903,19,Mann Inc,Conditioner,10,600
1904,19,Mann Inc,Gel,31,930
1905,19,Lockman-Marquardt,Mousse,114,3990
1906,19,Lockman-Marquardt,Gel,39,1170
1907,19,Lockman-Marquardt,Dry,81,3240
1908,19,Corwin Ltd,Shampoo,72,3600
1909,19,Corwin Ltd,Gel,658,19740
1910,19,Corwin Ltd,Mousse,616,21560
1911,19,Bradtke Inc,Conditioner,45,2700
1912,19,Bradtke Inc,Shampoo,49,2450
1913,19,Bradtke Inc,Dry,18,720
1914,19,Marks Ltd,Dry,135,5400
1915,19,Marks Ltd,Mousse,225,7875
1916,19,Marks Ltd,Conditioner,13,780
1917,19,Harvey-Baumbach,Shampoo,64,3200
1918,19,Harvey-Baumbach,Mousse,624,21840
1919,19,Harvey-Baumbach,Gel,600,18000
1920,19,King Group,Mousse,95,3325
1921,19,King Group,Conditioner,12,720
1922,19,King Group,Dry,68,2720
1923,19,Hintz-Mohr,Shampoo,304,15200
1924,19,Hintz-Mohr,Mousse,155,5425
1925,19,Hintz-Mohr,Conditioner,213,12780
1926,19,"Schroeder, Crist and Medhurst",Dry,152,6080
1927,19,"Schroeder, Crist and Medhurst",Shampoo,83,4150
1928,19,"Schroeder, Crist and Medhurst",Mousse,187,6545
1929,19,Shanahan-Aufderhar,Gel,97,2910
1930,19,Shanahan-Aufderhar,Mousse,96,3360
1931,19,Shanahan-Aufderhar,Dry,18,720
1932,19,Beier Inc,Gel,636,19080
1933,19,Beier Inc,Shampoo,67,3350
1934,19,Beier Inc,Mousse,553,19355
1935,19,Schuppe LLC,Mousse,21,735
1936,19,Schuppe LLC,Shampoo,46,2300
1937,19,Schuppe LLC,Conditioner,29,1740
1938,19,Spinka PLC,Conditioner,11,660
1939,19,Spinka PLC,Dry,161,6440
1940,19,Spinka PLC,Shampoo,18,900
1941,19,Predovic LLC,Conditioner,64,3840
1942,19,Predovic LLC,Dry,43,1720
1943,19,Predovic LLC,Shampoo,104,5200
1944,19,Tremblay and Sons,Shampoo,25,1250
1945,19,Tremblay and Sons,Conditioner,62,3720
1946,19,Tremblay and Sons,Mousse,194,6790
1947,19,Hoppe Ltd,Shampoo,91,4550
1948,19,Hoppe Ltd,Gel,44,1320
1949,19,Hoppe Ltd,Mousse,50,1750
1950,19,West Inc,Shampoo,16,800
1951,19,West Inc,Mousse,102,3570
1952,19,West Inc,Conditioner,8,480
1953,19,Becker-McGlynn,Gel,673,20190
1954,19,Becker-McGlynn,Conditioner,50,3000
1955,19,Becker-McGlynn,Dry,451,18040
1956,19,Mertz LLC,Mousse,178,6230
1957,19,Mertz LLC,Dry,37,1480
1958,19,Mertz LLC,Shampoo,23,1150
1959,19,Zieme-Kiehn,Shampoo,33,1650
1960,19,Zieme-Kiehn,Gel,209,6270
1961,19,Zieme-Kiehn,Conditioner,71,4260
1962,19,"Luettgen, Mraz and Barrows",Gel,646,19380
1963,19,"Luettgen, Mraz and Barrows",Dry,454,18160
1964,19,"Luettgen, Mraz and Barrows",Mousse,553,19355
1965,19,Treutel Inc,Conditioner,66,3960
1966,19,Treutel Inc,Shampoo,99,4950
1967,19,Treutel Inc,Gel,217,6510
1968,19,Kuvalis-O'Keefe,Mousse,52,1820
1969,19,Kuvalis-O'Keefe,Shampoo,96,4800
1970,19,Kuvalis-O'Keefe,Dry,38,1520
1971,19,Casper Ltd,Gel,219,6570
1972,19,Casper Ltd,Conditioner,20,1200
1973,19,Casper Ltd,Mousse,197,6895
1974,19,"Ullrich, Friesen and Heathcote",Dry,68,2720
1975,19,"Ullrich, Friesen and Heathcote",Conditioner,7,420
1976,19,"Ullrich, Friesen and Heathcote",Gel,30,900
1977,19,Feeney-Smith,Mousse,24,840
1978,19,Feeney-Smith,Shampoo,47,2350
1979,19,Feeney-Smith,Conditioner,31,1860
1980,19,Jacobs-Pacocha,Shampoo,122,6100
1981,19,Jacobs-Pacocha,Mousse,170,5950
1982,19,Jacobs-Pacocha,Conditioner,15,900
1983,19,Ondricka Ltd,Gel,208,6240
1984,19,Ondricka Ltd,Conditioner,21,1260
1985,19,Ondricka Ltd,Mousse,185,6475
1986,19,Hermiston Inc,Dry,428,17120
1987,19,Hermiston Inc,Gel,161,4830
1988,19,Hermiston Inc,Conditioner,211,12660
1989,19,"King, Schneider and Kuphal",Dry,76,3040
1990,19,"King, Schneider and Kuphal",Shampoo,10,500
1991,19,"King, Schneider and Kuphal",Gel,118,3540
1992,19,Thiel-Wilderman,Shampoo,76,3800
1993,19,Thiel-Wilderman,Mousse,559,19565
1994,19,Thiel-Wilderman,Dry,129,5160
1995,19,Glover Group,Shampoo,26,1300
1996,19,Glover Group,Gel,226,6780
1997,19,Glover Group,Mousse,178,6230
1998,19,Hand-Schoen,Dry,112,4480
1999,19,Hand-Schoen,Gel,710,21300
2000,19,Hand-Schoen,Mousse,134,4690
2001,19,Orn Ltd,Conditioner,42,2520
2002,19,Orn Ltd,Gel,165,4950
2003,19,Orn Ltd,Mousse,603,21105
2004,19,"Swift, Yost and Stoltenberg",Conditioner,75,4500
2005,19,"Swift, Yost and Stoltenberg",Shampoo,37,1850
2006,19,"Swift, Yost and Stoltenberg",Dry,32,1280
2007,19,Bauch PLC,Dry,121,4840
2008,19,Bauch PLC,Mousse,69,2415
2009,19,Bauch PLC,Shampoo,122,6100
2010,19,Goodwin-Purdy,Conditioner,173,10380
2011,19,Goodwin-Purdy,Dry,446,17840
2012,19,Goodwin-Purdy,Gel,170,5100
2013,19,Kassulke Ltd,Mousse,24,840
2014,19,Kassulke Ltd,Gel,23,690
2015,19,Kassulke Ltd,Shampoo,59,2950
2016,19,"Dach, Berge and Lebsack",Gel,244,7320
2017,19,"Dach, Berge and Lebsack",Dry,31,1240
2018,19,"Dach, Berge and Lebsack",Shampoo,21,1050
2019,19,"Hoppe, Wuckert and Moore",Conditioner,13,780
2020,19,"Hoppe, Wuckert and Moore",Dry,71,2840
2021,19,"Hoppe, Wuckert and Moore",Shampoo,66,3300
2022,19,Gottlieb-Bahringer,Conditioner,35,2100
2023,19,Gottlieb-Bahringer,Gel,99,2970
2024,19,Gottlieb-Bahringer,Shampoo,10,500
2025,19,Leuschke-Bahringer,Dry,148,5920
2026,19,Leuschke-Bahringer,Shampoo,27,1350
2027,19,Leuschke-Bahringer,Mousse,214,7490
2028,19,Brakus-Langosh,Conditioner,209,12540
2029,19,Brakus-Langosh,Shampoo,291,14550
2030,19,Brakus-Langosh,Mousse,164,5740
2031,19,Green-Schoen,Dry,39,1560
2032,19,Green-Schoen,Gel,229,6870
2033,19,Green-Schoen,Shampoo,102,5100
2034,19,"Thompson, Schmeler and Emard",Dry,472,18880
2035,19,"Thompson, Schmeler and Emard",Conditioner,206,12360
2036,19,"Thompson, Schmeler and Emard",Mousse,137,4795
2037,19,Marvin Inc,Shampoo,14,700
2038,19,Marvin Inc,Conditioner,6,360
2039,19,Marvin Inc,Mousse,99,3465
2040,19,Schimmel Inc,Shampoo,296,14800
2041,19,Schimmel Inc,Mousse,163,5705
2042,19,Schimmel Inc,Gel,145,4350
2043,19,Schaden Inc,Dry,85,3400
2044,19,Schaden Inc,Shampoo,48,2400
2045,19,Schaden Inc,Conditioner,5,300
2046,19,Ritchie-Kunze,Mousse,590,20650
2047,19,Ritchie-Kunze,Shampoo,298,14900
2048,19,Ritchie-Kunze,Conditioner,60,3600
2049,19,"Schowalter, Casper and Moen",Dry,69,2760
2050,19,"Schowalter, Casper and Moen",Mousse,119,4165
2051,19,"Schowalter, Casper and Moen",Conditioner,10,600
2052,19,Douglas PLC,Mousse,214,7490
2053,19,Douglas PLC,Conditioner,16,960
2054,19,Douglas PLC,Shampoo,21,1050
2055,19,"Hauck, Stark and Denesik",Conditioner,66,3960
2056,19,"Hauck, Stark and Denesik",Mousse,603,21105
2057,19,"Hauck, Stark and Denesik",Shampoo,300,15000
2058,19,McClure-Howe,Shampoo,17,850
2059,19,McClure-Howe,Conditioner,4,240
2060,19,McClure-Howe,Gel,116,3480
2061,19,"Hackett, Rippin and Wiza",Conditioner,34,2040
2062,19,"Hackett, Rippin and Wiza",Shampoo,48,2400
2063,19,"Hackett, Rippin and Wiza",Gel,25,750
2064,19,Harvey-Daugherty,Dry,479,19160
2065,19,Harvey-Daugherty,Mousse,136,4760
2066,19,Harvey-Daugherty,Conditioner,190,11400
2067,19,Hyatt-Ullrich,Mousse,28,980
2068,19,Hyatt-Ullrich,Conditioner,27,1620
2069,19,Hyatt-Ullrich,Shampoo,56,2800
2070,19,"White, Fay and Kertzmann",Dry,65,2600
2071,19,"White, Fay and Kertzmann",Conditioner,11,660
2072,19,"White, Fay and Kertzmann",Gel,103,3090
2073,19,Powlowski-Kovacek,Conditioner,40,2400
2074,19,Powlowski-Kovacek,Shampoo,40,2000
2075,19,Powlowski-Kovacek,Dry,86,3440
2076,19,"Parker, Runte and Treutel",Conditioner,51,3060
2077,19,"Parker, Runte and Treutel",Gel,149,4470
2078,19,"Parker, Runte and Treutel",Mousse,580,20300
2079,19,Gleason Group,Gel,654,19620
2080,19,Gleason Group,Dry,445,17800
2081,19,Gleason Group,Shampoo,73,3650
2082,19,"Lynch, Feil and Bednar",Gel,214,6420
2083,19,"Lynch, Feil and Bednar",Shampoo,94,4700
2084,19,"Lynch, Feil and Bednar",Mousse,45,1575
2085,19,Johnston-Paucek,Mousse,147,5145
2086,19,Johnston-Paucek,Dry,453,18120
2087,19,Johnston-Paucek,Shampoo,332,16600
2088,19,Dach Group,Shampoo,119,5950
2089,19,Dach Group,Gel,218,6540
2090,19,Dach Group,Conditioner,63,3780
2091,19,Rutherford-Hammes,Dry,72,2880
2092,19,Rutherford-Hammes,Conditioner,36,2160
2093,19,Rutherford-Hammes,Shampoo,56,2800
2094,19,"Bogan, Upton and Schoen",Gel,659,19770
2095,19,"Bogan, Upton and Schoen",Conditioner,41,2460
2096,19,"Bogan, Upton and Schoen",Dry,444,17760
2097,19,"Gibson, Runolfsson and Gutmann",Gel,154,4620
2098,19,"Gibson, Runolfsson and Gutmann",Dry,410,16400
2099,19,"Gibson, Runolfsson and Gutmann",Conditioner,195,11700
2100,20,Jewess PLC,Mousse,170,5950
2101,20,Jewess PLC,Gel,168,5040
2102,20,Jewess PLC,Conditioner,183,10980
2103,20,Reynolds-Ortiz,Gel,229,6870
2104,20,Reynolds-Ortiz,Shampoo,27,1350
2105,20,Reynolds-Ortiz,Dry,41,1640
2106,20,"Franecki, Osinski and Ferry",Shampoo,80,4000
2107,20,"Franecki, Osinski and Ferry",Gel,642,19260
2108,20,"Franecki, Osinski and Ferry",Conditioner,198,11880
2109,20,Purdy-Tillman,Shampoo,47,2350
2110,20,Purdy-Tillman,Dry,87,3480
2111,20,Purdy-Tillman,Gel,37,1110
2112,20,Haag-Sanford,Shampoo,29,1450
2113,20,Haag-Sanford,Conditioner,17,1020
2114,20,Haag-Sanford,Dry,138,5520
2115,20,McDermott Ltd,Dry,63,2520
2116,20,McDermott Ltd,Conditioner,8,480
2117,20,McDermott Ltd,Shampoo,37,1850
2118,20,Howell-Champlin,Mousse,562,19670
2119,20,Howell-Champlin,Gel,157,4710
2120,20,Howell-Champlin,Conditioner,43,2580
2121,20,Schmitt-Legros,Dry,141,5640
2122,20,Schmitt-Legros,Gel,59,1770
2123,20,Schmitt-Legros,Mousse,47,1645
2124,20,"Zboncak, Labadie and West",Gel,23,690
2125,20,"Zboncak, Labadie and West",Mousse,32,1120
2126,20,"Zboncak, Labadie and West",Shampoo,52,2600
2127,20,Dach-White,Dry,147,5880
2128,20,Dach-White,Conditioner,18,1080
2129,20,Dach-White,Gel,58,1740
2130,20,Lueilwitz and Sons,Conditioner,15,900
2131,20,Lueilwitz and Sons,Gel,238,7140
2132,20,Lueilwitz and Sons,Dry,141,5640
2133,20,Jacobi PLC,Mousse,93,3255
2134,20,Jacobi PLC,Conditioner,35,2100
2135,20,Jacobi PLC,Shampoo,16,800
2136,20,"Ruecker, Bashirian and Moen",Conditioner,34,2040
2137,20,"Ruecker, Bashirian and Moen",Gel,105,3150
2138,20,"Ruecker, Bashirian and Moen",Shampoo,53,2650
2139,20,Bayer Inc,Mousse,561,19635
2140,20,Bayer Inc,Shampoo,306,15300
2141,20,Bayer Inc,Conditioner,47,2820
2142,20,"Johnston, Feeney and Collier",Mousse,55,1925
2143,20,"Johnston, Feeney and Collier",Gel,59,1770
2144,20,"Johnston, Feeney and Collier",Dry,162,6480
2145,20,Simonis Ltd,Mousse,30,1050
2146,20,Simonis Ltd,Conditioner,34,2040
2147,20,Simonis Ltd,Shampoo,54,2700
2148,20,Schowalter-Dooley,Conditioner,9,540
2149,20,Schowalter-Dooley,Mousse,93,3255
2150,20,Schowalter-Dooley,Dry,81,3240
2151,20,Fritsch Inc,Shampoo,93,4650
2152,20,Fritsch Inc,Dry,470,18800
2153,20,Fritsch Inc,Gel,727,21810
2154,20,Howe-Koepp,Gel,157,4710
2155,20,Howe-Koepp,Conditioner,52,3120
2156,20,Howe-Koepp,Mousse,602,21070
2157,20,Little LLC,Shampoo,105,5250
2158,20,Little LLC,Dry,40,1600
2159,20,Little LLC,Gel,240,7200
2160,20,"Gislason, Kuhic and Leffler",Shampoo,91,4550
2161,20,"Gislason, Kuhic and Leffler",Mousse,603,21105
2162,20,"Gislason, Kuhic and Leffler",Conditioner,214,12840
2163,20,Ortiz-McGlynn,Dry,155,6200
2164,20,Ortiz-McGlynn,Mousse,192,6720
2165,20,Ortiz-McGlynn,Conditioner,12,720
2166,20,Kuhic-Barton,Shampoo,296,14800
2167,20,Kuhic-Barton,Gel,164,4920
2168,20,Kuhic-Barton,Conditioner,40,2400
2169,20,"Upton, Cronin and Hermiston",Dry,157,6280
2170,20,"Upton, Cronin and Hermiston",Mousse,43,1505
2171,20,"Upton, Cronin and Hermiston",Conditioner,74,4440
2172,20,Bergstrom-Reynolds,Gel,665,19950
2173,20,Bergstrom-Reynolds,Mousse,603,21105
2174,20,Bergstrom-Reynolds,Dry,441,17640
2175,20,Jerde PLC,Mousse,211,7385
2176,20,Jerde PLC,Dry,41,1640
2177,20,Jerde PLC,Conditioner,55,3300
2178,20,Fahey PLC,Mousse,144,5040
2179,20,Fahey PLC,Shampoo,332,16600
2180,20,Fahey PLC,Conditioner,215,12900
2181,20,Feeney LLC,Shampoo,12,600
2182,20,Feeney LLC,Gel,106,3180
2183,20,Feeney LLC,Conditioner,6,360
2184,20,Goldner and Sons,Shampoo,89,4450
2185,20,Goldner and Sons,Mousse,196,6860
2186,20,Goldner and Sons,Conditioner,20,1200
2187,20,Flatley Group,Dry,77,3080
2188,20,Flatley Group,Conditioner,13,780
2189,20,Flatley Group,Shampoo,47,2350
2190,20,"Schuppe, Homenick and Labadie",Shampoo,92,4600
