Index,Week,Customer,SalonType,Market,Product,Qty,Money
1236,22,"Grant, Schneider and Steuber",Importance,Major,Conditioner,54,3240
1237,22,"Grant, Schneider and Steuber",Importance,Major,Dry,450,18000
1238,22,"Grant, Schneider and Steuber",Importance,Major,Shampoo,310,15500
1239,22,"Brown, Bosco and Kshlerin",Retail,Mid,Gel,215,6450
1240,22,"Brown, Bosco and Kshlerin",Retail,Mid,Shampoo,27,1350
1241,22,"Brown, Bosco and Kshlerin",Retail,Mid,Dry,38,1520
1242,22,Jenkins-Johnson,Scholar,Small,Dry,74,2960
1243,22,Jenkins-Johnson,Scholar,Small,Gel,143,4290
1244,22,Jenkins-Johnson,Scholar,Small,Conditioner,7,420
1245,22,"Effertz, West and Runte",Upscale,Major,Conditioner,195,11700
1246,22,"Effertz, West and Runte",Upscale,Major,Dry,479,19160
1247,22,"Effertz, West and Runte",Upscale,Major,Mousse,157,5495
1248,22,"Schuster, Senger and Boyle",Suite,Mid,Mousse,45,1575
1249,22,"Schuster, Senger and Boyle",Suite,Mid,Conditioner,65,3900
1250,22,"Schuster, Senger and Boyle",Suite,Mid,Shampoo,94,4700
1251,22,"Gusikowski, Aufderhar and Funk",Importance,Small,Conditioner,14,840
1252,22,"Gusikowski, Aufderhar and Funk",Importance,Small,Shampoo,43,2150
1253,22,"Gusikowski, Aufderhar and Funk",Importance,Small,Dry,68,2720
1254,22,Ortiz Ltd,Retail,Major,Shampoo,80,4000
1255,22,Ortiz Ltd,Retail,Major,Dry,121,4840
1256,22,Ortiz Ltd,Retail,Major,Mousse,570,19950
1257,22,Haley LLC,Scholar,Mid,Shampoo,30,1500
1258,22,Haley LLC,Scholar,Mid,Conditioner,17,1020
1259,22,Haley LLC,Scholar,Mid,Dry,161,6440
1260,22,Heller-Runte,Upscale,Small,Conditioner,32,1920
1261,22,Heller-Runte,Upscale,Small,Mousse,28,980
1262,22,Heller-Runte,Upscale,Small,Shampoo,48,2400
1263,22,Rau-Hodkiewicz,Suite,Major,Gel,703,21090
1264,22,Rau-Hodkiewicz,Suite,Major,Mousse,158,5530
1265,22,Rau-Hodkiewicz,Suite,Major,Dry,122,4880
1266,22,Cremin PLC,Importance,Mid,Conditioner,16,960
1267,22,Cremin PLC,Importance,Mid,Gel,66,1980
1268,22,Cremin PLC,Importance,Mid,Shampoo,100,5000
1269,22,Torp PLC,Retail,Small,Conditioner,35,2100
1270,22,Torp PLC,Retail,Small,Shampoo,14,700
1271,22,Torp PLC,Retail,Small,Mousse,110,3850
1272,22,"Halvorson, Reynolds and Gislason",Scholar,Major,Shampoo,72,3600
1273,22,"Halvorson, Reynolds and Gislason",Scholar,Major,Conditioner,49,2940
1274,22,"Halvorson, Reynolds and Gislason",Scholar,Major,Gel,720,21600
1275,22,Pagac LLC,Upscale,Mid,Gel,66,1980
1276,22,Pagac LLC,Upscale,Mid,Conditioner,70,4200
1277,22,Pagac LLC,Upscale,Mid,Shampoo,110,5500
1278,22,"Gislason, Mayert and Conn",Suite,Small,Dry,20,800
1279,22,"Gislason, Mayert and Conn",Suite,Small,Shampoo,45,2250
1280,22,"Gislason, Mayert and Conn",Suite,Small,Gel,92,2760
1281,22,Kautzer-Pacocha,Importance,Major,Conditioner,46,2760
1282,22,Kautzer-Pacocha,Importance,Major,Shampoo,304,15200
1283,22,Kautzer-Pacocha,Importance,Major,Dry,445,17800
1284,22,Kreiger-Schimmel,Retail,Mid,Dry,43,1720
1285,22,Kreiger-Schimmel,Retail,Mid,Conditioner,62,3720
1286,22,Kreiger-Schimmel,Retail,Mid,Gel,215,6450
1287,22,Hamill-Lynch,Scholar,Small,Dry,82,3280
1288,22,Hamill-Lynch,Scholar,Small,Mousse,82,2870
1289,22,Hamill-Lynch,Scholar,Small,Conditioner,8,480
1290,22,"Maggio, Lebsack and Gottlieb",Upscale,Major,Shampoo,298,14900
1291,22,"Maggio, Lebsack and Gottlieb",Upscale,Major,Dry,481,19240
1292,22,"Maggio, Lebsack and Gottlieb",Upscale,Major,Gel,167,5010
1293,22,"Kuhlman, Predovic and Grady",Suite,Mid,Shampoo,111,5550
1294,22,"Kuhlman, Predovic and Grady",Suite,Mid,Mousse,47,1645
1295,22,"Kuhlman, Predovic and Grady",Suite,Mid,Conditioner,63,3780
1296,22,Wisoky LLC,Importance,Small,Dry,64,2560
1297,22,Wisoky LLC,Importance,Small,Shampoo,46,2300
1298,22,Wisoky LLC,Importance,Small,Conditioner,15,900
1299,22,"Lebsack, Zulauf and Ziemann",Retail,Major,Conditioner,209,12540
1300,22,"Lebsack, Zulauf and Ziemann",Retail,Major,Mousse,618,21630
1301,22,"Lebsack, Zulauf and Ziemann",Retail,Major,Dry,126,5040
1302,22,"Boehm, Monahan and Considine",Scholar,Mid,Gel,231,6930
1303,22,"Boehm, Monahan and Considine",Scholar,Mid,Shampoo,25,1250
1304,22,"Boehm, Monahan and Considine",Scholar,Mid,Mousse,224,7840
1305,22,"White, Quigley and O'Keefe",Upscale,Small,Gel,29,870
1306,22,"White, Quigley and O'Keefe",Upscale,Small,Shampoo,58,2900
1307,22,"White, Quigley and O'Keefe",Upscale,Small,Dry,77,3080
1308,22,Padberg-Rowe,Suite,Major,Dry,113,4520
1309,22,Padberg-Rowe,Suite,Major,Conditioner,198,11880
1310,22,Padberg-Rowe,Suite,Major,Gel,691,20730
1311,22,Towne-Brown,Importance,Mid,Shampoo,113,5650
1312,22,Towne-Brown,Importance,Mid,Gel,70,2100
1313,22,Towne-Brown,Importance,Mid,Dry,161,6440
1314,22,Anderson LLC,Retail,Small,Gel,103,3090
1315,22,Anderson LLC,Retail,Small,Dry,24,960
1316,22,Anderson LLC,Retail,Small,Mousse,88,3080
1317,22,Zieme-Pfeffer,Scholar,Major,Shampoo,76,3800
1318,22,Zieme-Pfeffer,Scholar,Major,Conditioner,47,2820
1319,22,Zieme-Pfeffer,Scholar,Major,Mousse,553,19355
1320,22,Schowalter-Waelchi,Upscale,Mid,Mousse,48,1680
1321,22,Schowalter-Waelchi,Upscale,Mid,Gel,62,1860
1322,22,Schowalter-Waelchi,Upscale,Mid,Dry,163,6520
1323,22,"Zemlak, Thiel and Ankunding",Suite,Small,Conditioner,25,1500
1324,22,"Zemlak, Thiel and Ankunding",Suite,Small,Mousse,23,805
1325,22,"Zemlak, Thiel and Ankunding",Suite,Small,Shampoo,62,3100
1326,22,Kautzer-Prohaska,Importance,Major,Mousse,614,21490
1327,22,Kautzer-Prohaska,Importance,Major,Gel,183,5490
1328,22,Kautzer-Prohaska,Importance,Major,Dry,457,18280
1329,22,Greenfelder-Gerhold,Retail,Mid,Mousse,203,7105
1330,22,Greenfelder-Gerhold,Retail,Mid,Shampoo,23,1150
1331,22,Greenfelder-Gerhold,Retail,Mid,Dry,35,1400
1332,22,Keebler Group,Scholar,Small,Mousse,113,3955
1333,22,Keebler Group,Scholar,Small,Conditioner,8,480
1334,22,Keebler Group,Scholar,Small,Gel,110,3300
1335,22,Quitzon PLC,Upscale,Major,Dry,501,20040
1336,22,Quitzon PLC,Upscale,Major,Shampoo,310,15500
1337,22,Quitzon PLC,Upscale,Major,Conditioner,192,11520
1338,22,Ebert-Fay,Suite,Mid,Gel,212,6360
1339,22,Ebert-Fay,Suite,Mid,Conditioner,68,4080
1340,22,Ebert-Fay,Suite,Mid,Shampoo,106,5300
1341,22,"Yundt, Dooley and Green",Importance,Small,Mousse,96,3360
1342,22,"Yundt, Dooley and Green",Importance,Small,Dry,72,2880
1343,22,"Yundt, Dooley and Green",Importance,Small,Gel,29,870
1344,22,"Schmidt, Jacobs and Berge",Retail,Major,Conditioner,218,13080
1345,22,"Schmidt, Jacobs and Berge",Retail,Major,Gel,644,19320
1346,22,"Schmidt, Jacobs and Berge",Retail,Major,Shampoo,72,3600
1347,22,Oberbrunner PLC,Scholar,Mid,Gel,242,7260
1348,22,Oberbrunner PLC,Scholar,Mid,Dry,134,5360
1349,22,Oberbrunner PLC,Scholar,Mid,Mousse,218,7630
1350,23,Roberts-Trantow,Upscale,Small,Conditioner,42,2520
1351,23,Roberts-Trantow,Upscale,Small,Mousse,22,770
1352,23,Roberts-Trantow,Upscale,Small,Dry,83,3320
1353,23,Zulauf-Kilback,Suite,Major,Conditioner,199,11940
1354,23,Zulauf-Kilback,Suite,Major,Mousse,137,4795
1355,23,Zulauf-Kilback,Suite,Major,Shampoo,316,15800
1356,23,"Parisian, Glover and Schumm",Importance,Mid,Conditioner,15,900
1357,23,"Parisian, Glover and Schumm",Importance,Mid,Shampoo,96,4800
1358,23,"Parisian, Glover and Schumm",Importance,Mid,Gel,57,1710
1359,23,Nader Inc,Retail,Small,Conditioner,29,1740
1360,23,Nader Inc,Retail,Small,Gel,123,3690
1361,23,Nader Inc,Retail,Small,Shampoo,15,750
1362,23,Kemmer LLC,Scholar,Major,Shampoo,87,4350
1363,23,Kemmer LLC,Scholar,Major,Mousse,617,21595
1364,23,Kemmer LLC,Scholar,Major,Conditioner,49,2940
1365,23,Friesen-Miller,Upscale,Mid,Conditioner,72,4320
1366,23,Friesen-Miller,Upscale,Mid,Dry,156,6240
1367,23,Friesen-Miller,Upscale,Mid,Mousse,62,2170
1368,23,Crist-Langosh,Suite,Small,Mousse,17,595
1369,23,Crist-Langosh,Suite,Small,Shampoo,67,3350
1370,23,Crist-Langosh,Suite,Small,Conditioner,29,1740
1371,23,"Grant, Schneider and Steuber",Importance,Major,Conditioner,73,4380
1372,23,"Grant, Schneider and Steuber",Importance,Major,Dry,461,18440
1373,23,"Grant, Schneider and Steuber",Importance,Major,Shampoo,343,17150
1374,23,"Brown, Bosco and Kshlerin",Retail,Mid,Gel,216,6480
1375,23,"Brown, Bosco and Kshlerin",Retail,Mid,Shampoo,27,1350
1376,23,"Brown, Bosco and Kshlerin",Retail,Mid,Dry,26,1040
1377,23,Jenkins-Johnson,Scholar,Small,Dry,72,2880
1378,23,Jenkins-Johnson,Scholar,Small,Gel,111,3330
1379,23,Jenkins-Johnson,Scholar,Small,Conditioner,9,540
1380,23,"Effertz, West and Runte",Upscale,Major,Conditioner,202,12120
1381,23,"Effertz, West and Runte",Upscale,Major,Dry,502,20080
1382,23,"Effertz, West and Runte",Upscale,Major,Mousse,166,5810
1383,23,"Schuster, Senger and Boyle",Suite,Mid,Mousse,53,1855
1384,23,"Schuster, Senger and Boyle",Suite,Mid,Conditioner,71,4260
1385,23,"Schuster, Senger and Boyle",Suite,Mid,Shampoo,115,5750
1386,23,"Gusikowski, Aufderhar and Funk",Importance,Small,Conditioner,6,360
1387,23,"Gusikowski, Aufderhar and Funk",Importance,Small,Shampoo,46,2300
1388,23,"Gusikowski, Aufderhar and Funk",Importance,Small,Dry,83,3320
1389,23,Ortiz Ltd,Retail,Major,Shampoo,69,3450
1390,23,Ortiz Ltd,Retail,Major,Dry,124,4960
1391,23,Ortiz Ltd,Retail,Major,Mousse,615,21525
1392,23,Haley LLC,Scholar,Mid,Shampoo,25,1250
1393,23,Haley LLC,Scholar,Mid,Conditioner,18,1080
1394,23,Haley LLC,Scholar,Mid,Dry,118,4720
1395,23,Heller-Runte,Upscale,Small,Conditioner,38,2280
1396,23,Heller-Runte,Upscale,Small,Mousse,19,665
1397,23,Heller-Runte,Upscale,Small,Shampoo,55,2750
1398,23,Rau-Hodkiewicz,Suite,Major,Gel,713,21390
1399,23,Rau-Hodkiewicz,Suite,Major,Mousse,144,5040
1400,23,Rau-Hodkiewicz,Suite,Major,Dry,128,5120
1401,23,Cremin PLC,Importance,Mid,Conditioner,20,1200
1402,23,Cremin PLC,Importance,Mid,Gel,70,2100
1403,23,Cremin PLC,Importance,Mid,Shampoo,101,5050
1404,23,Torp PLC,Retail,Small,Conditioner,37,2220
1405,23,Torp PLC,Retail,Small,Shampoo,7,350
1406,23,Torp PLC,Retail,Small,Mousse,109,3815
1407,23,"Halvorson, Reynolds and Gislason",Scholar,Major,Shampoo,76,3800
1408,23,"Halvorson, Reynolds and Gislason",Scholar,Major,Conditioner,58,3480
1409,23,"Halvorson, Reynolds and Gislason",Scholar,Major,Gel,655,19650
1410,23,Pagac LLC,Upscale,Mid,Gel,56,1680
1411,23,Pagac LLC,Upscale,Mid,Conditioner,79,4740
1412,23,Pagac LLC,Upscale,Mid,Shampoo,110,5500
1413,23,"Gislason, Mayert and Conn",Suite,Small,Dry,24,960
1414,23,"Gislason, Mayert and Conn",Suite,Small,Shampoo,55,2750
1415,23,"Gislason, Mayert and Conn",Suite,Small,Gel,108,3240
1416,23,Kautzer-Pacocha,Importance,Major,Conditioner,61,3660
1417,23,Kautzer-Pacocha,Importance,Major,Shampoo,325,16250
1418,23,Kautzer-Pacocha,Importance,Major,Dry,461,18440
1419,23,Kreiger-Schimmel,Retail,Mid,Dry,42,1680
1420,23,Kreiger-Schimmel,Retail,Mid,Conditioner,81,4860
1421,23,Kreiger-Schimmel,Retail,Mid,Gel,235,7050
1422,23,Hamill-Lynch,Scholar,Small,Dry,95,3800
1423,23,Hamill-Lynch,Scholar,Small,Mousse,104,3640
1424,23,Hamill-Lynch,Scholar,Small,Conditioner,7,420
1425,23,"Maggio, Lebsack and Gottlieb",Upscale,Major,Shampoo,298,14900
1426,23,"Maggio, Lebsack and Gottlieb",Upscale,Major,Dry,464,18560
1427,23,"Maggio, Lebsack and Gottlieb",Upscale,Major,Gel,161,4830
1428,23,"Kuhlman, Predovic and Grady",Suite,Mid,Shampoo,119,5950
1429,23,"Kuhlman, Predovic and Grady",Suite,Mid,Mousse,41,1435
1430,23,"Kuhlman, Predovic and Grady",Suite,Mid,Conditioner,64,3840
1431,23,Wisoky LLC,Importance,Small,Dry,83,3320
1432,23,Wisoky LLC,Importance,Small,Shampoo,55,2750
1433,23,Wisoky LLC,Importance,Small,Conditioner,7,420
1434,23,"Lebsack, Zulauf and Ziemann",Retail,Major,Conditioner,209,12540
1435,23,"Lebsack, Zulauf and Ziemann",Retail,Major,Mousse,621,21735
1436,23,"Lebsack, Zulauf and Ziemann",Retail,Major,Dry,129,5160
1437,23,"Boehm, Monahan and Considine",Scholar,Mid,Gel,223,6690
1438,23,"Boehm, Monahan and Considine",Scholar,Mid,Shampoo,21,1050
1439,23,"Boehm, Monahan and Considine",Scholar,Mid,Mousse,191,6685
1440,23,"White, Quigley and O'Keefe",Upscale,Small,Gel,30,900
1441,23,"White, Quigley and O'Keefe",Upscale,Small,Shampoo,58,2900
1442,23,"White, Quigley and O'Keefe",Upscale,Small,Dry,73,2920
1443,23,Padberg-Rowe,Suite,Major,Dry,118,4720
1444,23,Padberg-Rowe,Suite,Major,Conditioner,246,14760
1445,23,Padberg-Rowe,Suite,Major,Gel,693,20790
1446,23,Towne-Brown,Importance,Mid,Shampoo,101,5050
1447,23,Towne-Brown,Importance,Mid,Gel,61,1830
1448,23,Towne-Brown,Importance,Mid,Dry,167,6680
1449,23,Anderson LLC,Retail,Small,Gel,115,3450
1450,23,Anderson LLC,Retail,Small,Dry,24,960
1451,23,Anderson LLC,Retail,Small,Mousse,105,3675
1452,23,Zieme-Pfeffer,Scholar,Major,Shampoo,63,3150
1453,23,Zieme-Pfeffer,Scholar,Major,Conditioner,49,2940
1454,23,Zieme-Pfeffer,Scholar,Major,Mousse,599,20965
1455,23,Schowalter-Waelchi,Upscale,Mid,Mousse,56,1960
1456,23,Schowalter-Waelchi,Upscale,Mid,Gel,60,1800
1457,23,Schowalter-Waelchi,Upscale,Mid,Dry,151,6040
1458,23,"Zemlak, Thiel and Ankunding",Suite,Small,Conditioner,26,1560
1459,23,"Zemlak, Thiel and Ankunding",Suite,Small,Mousse,24,840
1460,23,"Zemlak, Thiel and Ankunding",Suite,Small,Shampoo,44,2200
1461,23,Kautzer-Prohaska,Importance,Major,Mousse,605,21175
1462,23,Kautzer-Prohaska,Importance,Major,Gel,173,5190
1463,23,Kautzer-Prohaska,Importance,Major,Dry,513,20520
1464,23,Greenfelder-Gerhold,Retail,Mid,Mousse,209,7315
1465,23,Greenfelder-Gerhold,Retail,Mid,Shampoo,33,1650
1466,23,Greenfelder-Gerhold,Retail,Mid,Dry,37,1480
1467,23,Keebler Group,Scholar,Small,Mousse,113,3955
1468,23,Keebler Group,Scholar,Small,Conditioner,7,420
1469,23,Keebler Group,Scholar,Small,Gel,143,4290
1470,23,Quitzon PLC,Upscale,Major,Dry,453,18120
1471,23,Quitzon PLC,Upscale,Major,Shampoo,338,16900
1472,23,Quitzon PLC,Upscale,Major,Conditioner,204,12240
1473,23,Ebert-Fay,Suite,Mid,Gel,207,6210
1474,23,Ebert-Fay,Suite,Mid,Conditioner,65,3900
1475,23,Ebert-Fay,Suite,Mid,Shampoo,108,5400
1476,23,"Yundt, Dooley and Green",Importance,Small,Mousse,127,4445
1477,23,"Yundt, Dooley and Green",Importance,Small,Dry,81,3240
1478,23,"Yundt, Dooley and Green",Importance,Small,Gel,26,780
1479,23,"Schmidt, Jacobs and Berge",Retail,Major,Conditioner,226,13560
1480,23,"Schmidt, Jacobs and Berge",Retail,Major,Gel,712,21360
1481,23,"Schmidt, Jacobs and Berge",Retail,Major,Shampoo,71,3550
1482,23,Oberbrunner PLC,Scholar,Mid,Gel,234,7020
1483,23,Oberbrunner PLC,Scholar,Mid,Dry,156,6240
1484,23,Oberbrunner PLC,Scholar,Mid,Mousse,196,6860
1485,24,Roberts-Trantow,Upscale,Small,Conditioner,30,1800
1486,24,Roberts-Trantow,Upscale,Small,Mousse,32,1120
1487,24,Roberts-Trantow,Upscale,Small,Dry,75,3000
1488,24,Zulauf-Kilback,Suite,Major,Conditioner,202,12120
1489,24,Zulauf-Kilback,Suite,Major,Mousse,152,5320
1490,24,Zulauf-Kilback,Suite,Major,Shampoo,320,16000
1491,24,"Parisian, Glover and Schumm",Importance,Mid,Conditioner,26,1560
1492,24,"Parisian, Glover and Schumm",Importance,Mid,Shampoo,116,5800
1493,24,"Parisian, Glover and Schumm",Importance,Mid,Gel,54,1620
1494,24,Nader Inc,Retail,Small,Conditioner,32,1920
1495,24,Nader Inc,Retail,Small,Gel,126,3780
1496,24,Nader Inc,Retail,Small,Shampoo,15,750
1497,24,Kemmer LLC,Scholar,Major,Shampoo,82,4100
1498,24,Kemmer LLC,Scholar,Major,Mousse,659,23065
1499,24,Kemmer LLC,Scholar,Major,Conditioner,50,3000
1500,24,Friesen-Miller,Upscale,Mid,Conditioner,68,4080
1501,24,Friesen-Miller,Upscale,Mid,Dry,168,6720
1502,24,Friesen-Miller,Upscale,Mid,Mousse,50,1750
1503,24,Crist-Langosh,Suite,Small,Mousse,24,840
1504,24,Crist-Langosh,Suite,Small,Shampoo,54,2700
1505,24,Crist-Langosh,Suite,Small,Conditioner,30,1800
1506,24,"Grant, Schneider and Steuber",Importance,Major,Conditioner,55,3300
1507,24,"Grant, Schneider and Steuber",Importance,Major,Dry,503,20120
1508,24,"Grant, Schneider and Steuber",Importance,Major,Shampoo,341,17050
1509,24,"Brown, Bosco and Kshlerin",Retail,Mid,Gel,247,7410
1510,24,"Brown, Bosco and Kshlerin",Retail,Mid,Shampoo,23,1150
1511,24,"Brown, Bosco and Kshlerin",Retail,Mid,Dry,37,1480
1512,24,Jenkins-Johnson,Scholar,Small,Dry,87,3480
1513,24,Jenkins-Johnson,Scholar,Small,Gel,124,3720
1514,24,Jenkins-Johnson,Scholar,Small,Conditioner,9,540
1515,24,"Effertz, West and Runte",Upscale,Major,Conditioner,249,14940
1516,24,"Effertz, West and Runte",Upscale,Major,Dry,514,20560
1517,24,"Effertz, West and Runte",Upscale,Major,Mousse,151,5285
1518,24,"Schuster, Senger and Boyle",Suite,Mid,Mousse,50,1750
1519,24,"Schuster, Senger and Boyle",Suite,Mid,Conditioner,63,3780
1520,24,"Schuster, Senger and Boyle",Suite,Mid,Shampoo,112,5600
1521,24,"Gusikowski, Aufderhar and Funk",Importance,Small,Conditioner,10,600
1522,24,"Gusikowski, Aufderhar and Funk",Importance,Small,Shampoo,57,2850
1523,24,"Gusikowski, Aufderhar and Funk",Importance,Small,Dry,76,3040
1524,24,Ortiz Ltd,Retail,Major,Shampoo,75,3750
1525,24,Ortiz Ltd,Retail,Major,Dry,109,4360
1526,24,Ortiz Ltd,Retail,Major,Mousse,631,22085
1527,24,Haley LLC,Scholar,Mid,Shampoo,22,1100
1528,24,Haley LLC,Scholar,Mid,Conditioner,28,1680
1529,24,Haley LLC,Scholar,Mid,Dry,152,6080
1530,24,Heller-Runte,Upscale,Small,Conditioner,39,2340
1531,24,Heller-Runte,Upscale,Small,Mousse,26,910
1532,24,Heller-Runte,Upscale,Small,Shampoo,53,2650
1533,24,Rau-Hodkiewicz,Suite,Major,Gel,736,22080
1534,24,Rau-Hodkiewicz,Suite,Major,Mousse,145,5075
1535,24,Rau-Hodkiewicz,Suite,Major,Dry,118,4720
1536,24,Cremin PLC,Importance,Mid,Conditioner,14,840
1537,24,Cremin PLC,Importance,Mid,Gel,63,1890
1538,24,Cremin PLC,Importance,Mid,Shampoo,110,5500
1539,24,Torp PLC,Retail,Small,Conditioner,40,2400
1540,24,Torp PLC,Retail,Small,Shampoo,15,750
1541,24,Torp PLC,Retail,Small,Mousse,107,3745
1542,24,"Halvorson, Reynolds and Gislason",Scholar,Major,Shampoo,95,4750
1543,24,"Halvorson, Reynolds and Gislason",Scholar,Major,Conditioner,53,3180
1544,24,"Halvorson, Reynolds and Gislason",Scholar,Major,Gel,646,19380
1545,24,Pagac LLC,Upscale,Mid,Gel,70,2100
1546,24,Pagac LLC,Upscale,Mid,Conditioner,79,4740
1547,24,Pagac LLC,Upscale,Mid,Shampoo,122,6100
1548,24,"Gislason, Mayert and Conn",Suite,Small,Dry,15,600
1549,24,"Gislason, Mayert and Conn",Suite,Small,Shampoo,55,2750
1550,24,"Gislason, Mayert and Conn",Suite,Small,Gel,124,3720
1551,24,Kautzer-Pacocha,Importance,Major,Conditioner,41,2460
1552,24,Kautzer-Pacocha,Importance,Major,Shampoo,303,15150
1553,24,Kautzer-Pacocha,Importance,Major,Dry,508,20320
1554,24,Kreiger-Schimmel,Retail,Mid,Dry,39,1560
1555,24,Kreiger-Schimmel,Retail,Mid,Conditioner,78,4680
1556,24,Kreiger-Schimmel,Retail,Mid,Gel,266,7980
1557,24,Hamill-Lynch,Scholar,Small,Dry,84,3360
1558,24,Hamill-Lynch,Scholar,Small,Mousse,103,3605
1559,24,Hamill-Lynch,Scholar,Small,Conditioner,13,780
1560,24,"Maggio, Lebsack and Gottlieb",Upscale,Major,Shampoo,331,16550
1561,24,"Maggio, Lebsack and Gottlieb",Upscale,Major,Dry,482,19280
1562,24,"Maggio, Lebsack and Gottlieb",Upscale,Major,Gel,207,6210
1563,24,"Kuhlman, Predovic and Grady",Suite,Mid,Shampoo,83,4150
1564,24,"Kuhlman, Predovic and Grady",Suite,Mid,Mousse,48,1680
1565,24,"Kuhlman, Predovic and Grady",Suite,Mid,Conditioner,69,4140
1566,24,Wisoky LLC,Importance,Small,Dry,85,3400
1567,24,Wisoky LLC,Importance,Small,Shampoo,49,2450
1568,24,Wisoky LLC,Importance,Small,Conditioner,8,480
1569,24,"Lebsack, Zulauf and Ziemann",Retail,Major,Conditioner,200,12000
1570,24,"Lebsack, Zulauf and Ziemann",Retail,Major,Mousse,657,22995
1571,24,"Lebsack, Zulauf and Ziemann",Retail,Major,Dry,120,4800
1572,24,"Boehm, Monahan and Considine",Scholar,Mid,Gel,236,7080
1573,24,"Boehm, Monahan and Considine",Scholar,Mid,Shampoo,29,1450
1574,24,"Boehm, Monahan and Considine",Scholar,Mid,Mousse,219,7665
1575,24,"White, Quigley and O'Keefe",Upscale,Small,Gel,35,1050
1576,24,"White, Quigley and O'Keefe",Upscale,Small,Shampoo,49,2450
1577,24,"White, Quigley and O'Keefe",Upscale,Small,Dry,75,3000
1578,24,Padberg-Rowe,Suite,Major,Dry,107,4280
1579,24,Padberg-Rowe,Suite,Major,Conditioner,201,12060
1580,24,Padberg-Rowe,Suite,Major,Gel,717,21510
1581,24,Towne-Brown,Importance,Mid,Shampoo,89,4450
1582,24,Towne-Brown,Importance,Mid,Gel,57,1710
1583,24,Towne-Brown,Importance,Mid,Dry,145,5800
1584,24,Anderson LLC,Retail,Small,Gel,109,3270
1585,24,Anderson LLC,Retail,Small,Dry,23,920
1586,24,Anderson LLC,Retail,Small,Mousse,95,3325
1587,24,Zieme-Pfeffer,Scholar,Major,Shampoo,74,3700
1588,24,Zieme-Pfeffer,Scholar,Major,Conditioner,56,3360
1589,24,Zieme-Pfeffer,Scholar,Major,Mousse,626,21910
1590,24,Schowalter-Waelchi,Upscale,Mid,Mousse,58,2030
1591,24,Schowalter-Waelchi,Upscale,Mid,Gel,62,1860
1592,24,Schowalter-Waelchi,Upscale,Mid,Dry,178,7120
1593,24,"Zemlak, Thiel and Ankunding",Suite,Small,Conditioner,45,2700
1594,24,"Zemlak, Thiel and Ankunding",Suite,Small,Mousse,17,595
1595,24,"Zemlak, Thiel and Ankunding",Suite,Small,Shampoo,46,2300
1596,24,Kautzer-Prohaska,Importance,Major,Mousse,711,24885
1597,24,Kautzer-Prohaska,Importance,Major,Gel,182,5460
1598,24,Kautzer-Prohaska,Importance,Major,Dry,486,19440
1599,24,Greenfelder-Gerhold,Retail,Mid,Mousse,215,7525
1600,24,Greenfelder-Gerhold,Retail,Mid,Shampoo,19,950
1601,24,Greenfelder-Gerhold,Retail,Mid,Dry,38,1520
1602,24,Keebler Group,Scholar,Small,Mousse,122,4270
1603,24,Keebler Group,Scholar,Small,Conditioner,11,660
1604,24,Keebler Group,Scholar,Small,Gel,112,3360
1605,24,Quitzon PLC,Upscale,Major,Dry,470,18800
1606,24,Quitzon PLC,Upscale,Major,Shampoo,338,16900
1607,24,Quitzon PLC,Upscale,Major,Conditioner,204,12240
1608,24,Ebert-Fay,Suite,Mid,Gel,234,7020
1609,24,Ebert-Fay,Suite,Mid,Conditioner,63,3780
1610,24,Ebert-Fay,Suite,Mid,Shampoo,119,5950
1611,24,"Yundt, Dooley and Green",Importance,Small,Mousse,114,3990
1612,24,"Yundt, Dooley and Green",Importance,Small,Dry,88,3520
1613,24,"Yundt, Dooley and Green",Importance,Small,Gel,29,870
1614,24,"Schmidt, Jacobs and Berge",Retail,Major,Conditioner,223,13380
1615,24,"Schmidt, Jacobs and Berge",Retail,Major,Gel,749,22470
1616,24,"Schmidt, Jacobs and Berge",Retail,Major,Shampoo,89,4450
1617,24,Oberbrunner PLC,Scholar,Mid,Gel,215,6450
1618,24,Oberbrunner PLC,Scholar,Mid,Dry,161,6440
1619,24,Oberbrunner PLC,Scholar,Mid,Mousse,198,6930
1620,25,Roberts-Trantow,Upscale,Small,Conditioner,39,2340
1621,25,Roberts-Trantow,Upscale,Small,Mousse,19,665
1622,25,Roberts-Trantow,Upscale,Small,Dry,69,2760
1623,25,Zulauf-Kilback,Suite,Major,Conditioner,225,13500
1624,25,Zulauf-Kilback,Suite,Major,Mousse,148,5180
1625,25,Zulauf-Kilback,Suite,Major,Shampoo,342,17100
1626,25,"Parisian, Glover and Schumm",Importance,Mid,Conditioner,19,1140
1627,25,"Parisian, Glover and Schumm",Importance,Mid,Shampoo,96,4800
1628,25,"Parisian, Glover and Schumm",Importance,Mid,Gel,64,1920
1629,25,Nader Inc,Retail,Small,Conditioner,33,1980
1630,25,Nader Inc,Retail,Small,Gel,121,3630
1631,25,Nader Inc,Retail,Small,Shampoo,15,750
1632,25,Kemmer LLC,Scholar,Major,Shampoo,72,3600
1633,25,Kemmer LLC,Scholar,Major,Mousse,609,21315
1634,25,Kemmer LLC,Scholar,Major,Conditioner,61,3660
1635,25,Friesen-Miller,Upscale,Mid,Conditioner,81,4860
1636,25,Friesen-Miller,Upscale,Mid,Dry,154,6160
1637,25,Friesen-Miller,Upscale,Mid,Mousse,55,1925
